 7.50000000000000E-02,  4.50000000000000E-02,  0.00000000000000E+00

 7.50000000000000E-02,  4.50000000000000E-02,  6.00000000000000E-02

-7.50000000000000E-02,  4.50000000000000E-02,  0.00000000000000E+00

-7.50000000000000E-02,  4.50000000000000E-02,  6.00000000000000E-02

 9.00000000000000E-02,  3.00000000000000E-02,  0.00000000000000E+00

 9.00000000000000E-02,  3.00000000000000E-02,  6.00000000000000E-02

-9.00000000000000E-02,  3.00000000000000E-02,  0.00000000000000E+00

-9.00000000000000E-02,  3.00000000000000E-02,  6.00000000000000E-02

 9.00000000000000E-02, -3.00000000000000E-02,  0.00000000000000E+00

-9.00000000000000E-02, -3.00000000000000E-02,  0.00000000000000E+00

 7.50000000000000E-02, -4.50000000000000E-02,  0.00000000000000E+00

-7.50000000000000E-02, -4.50000000000000E-02,  0.00000000000000E+00

 3.00000000000000E-02,  0.00000000000000E+00,  0.00000000000000E+00

 9.00000000000000E-02, -3.00000000000000E-02,  6.00000000000000E-02

-9.00000000000000E-02, -3.00000000000000E-02,  6.00000000000000E-02

 7.50000000000000E-02, -4.50000000000000E-02,  6.00000000000000E-02

-7.50000000000000E-02, -4.50000000000000E-02,  6.00000000000000E-02

 3.00000000000000E-02,  0.00000000000000E+00,  6.00000000000000E-02

